id;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
9.3116E+17;15757843;Daybeth Gabriela;Vomero;4.084.403.511.981.420;14.231.901.466.908.400;Entire home/apt;$128,00;1;0;;;2;256;0
9.3117E+17;524498871;Antonio;Pendino;40.846.574.002.787.900;14.263.032.950.438.700;Entire home/apt;$70,00;1;0;;;1;247;0
9.31631E+17;44939989;Giovanna;Porto;40.845.184;142.564.348;Entire home/apt;$95,00;2;13;9/09/2023;6.84;2;349;13
9.31633E+17;216699221;Marco;Pendino;4.084.575.651.378.520;14.261.657.825.104.300;Entire home/apt;$100,00;3;2;22/08/2023;1.76;2;61;2
9.31781E+17;52313336;Stefano-Luca-Francesco;San Lorenzo;4.085.391.009.652.380;14.256.758.389.090.600;Private room;$69,00;2;11;6/09/2023;5.59;6;225;11
9.31782E+17;442213063;Lorenzo;Avvocata;4.085.018.549.999.990;142.466.209;Entire home/apt;$75,00;4;3;8/09/2023;2.43;1;165;3
9.31792E+17;524645193;Rosario;Avvocata;40.851.426.778.887.200;14.239.912.505.775.800;Entire home/apt;$100,00;1;0;;;1;255;0
9.31846E+17;14109713;Monica;Montecalvario;408.470.636;142.474.196;Entire home/apt;$66,00;2;5;6/09/2023;2.83;1;15;5
9.31851E+17;77751467;Attilio Andrea;Arenella;40.854.771.286.247.900;14.229.461.474.323.700;Entire home/apt;$98,00;2;2;17/08/2023;1.87;1;321;2
9.31875E+17;514266982;Carmine;San Carlo all'Arena;408.605.590.362.054;14.257.885.850.965.900;Entire home/apt;$74,00;1;12;9/09/2023;6;1;82;12
9.31903E+17;524686307;Raffaele;Mercato;408.512.576;142.706.599;Private room;$120,00;2;0;;;1;335;0
9.32013E+17;524724680;Roberto;Montecalvario;4.084.328.533.357.660;14.248.011.969.029.900;Private room;$200,00;3;0;;;1;315;0
9.32292E+17;454518834;Marco;Fuorigrotta;4.082.478.756.913.230;14.199.707.088.360.500;Entire home/apt;$91,00;1;3;31/08/2023;2.37;7;353;3
9.32297E+17;454518834;Marco;Fuorigrotta;40.824.836.280.967.600;1.419.964.271.534.420;Private room;$66,00;1;1;22/08/2023;1;7;324;1
9.323E+17;454518834;Marco;Fuorigrotta;4.082.485.251.823.810;14.199.599.800.000.000;Private room;$66,00;1;2;13/08/2023;1.67;7;347;2
9.32302E+17;454518834;Marco;Fuorigrotta;4.082.490.123.002.570;14.199.599.800.000.000;Private room;$66,00;1;1;22/08/2023;1;7;337;1
9.32306E+17;454518834;Marco;Fuorigrotta;4.082.494.994.177.750;14.199.599.800.000.000;Private room;$66,00;1;1;22/08/2023;1;7;326;1
9.32399E+17;355378817;Davide;Vomero;408.417.858;142.360.252;Entire home/apt;$106,00;1;0;;;1;268;0
9.3245E+17;463193506;Antonella;Vomero;40.847.298.186.247.600;14.235.201.267.783.100;Entire home/apt;$120,00;1;2;18/08/2023;1.54;2;257;2
9.32462E+17;454518834;Marco;Fuorigrotta;40.824.400.371.222.000;14.200.278.290.154.400;Private room;$94,00;1;0;;;7;323;0
9.3251E+17;487817566;Wonderful Italy Campania;San Lorenzo;408.528.452;142.606.932;Entire home/apt;$66,00;1;1;20/07/2023;0.54;105;332;1
9.32514E+17;10856811;Luigi;San Ferdinando;4.083.789;1.424.441;Entire home/apt;$88,00;1;0;;;1;255;0
9.32613E+17;454518834;Marco;Fuorigrotta;4.082.485.251.823.810;14.199.599.800.000.000;Private room;$94,00;1;1;7/08/2023;0.79;7;316;1
9.32635E+17;509281262;Patrizia;San Giovanni a Teduccio;40.833.119.045.011;14.318.057.522.177.600;Private room;$79,00;3;0;;;2;267;0
9.32709E+17;524913130;Luigi;San Carlo all'Arena;408.758.662;142.649.916;Entire home/apt;$67,00;1;12;10/09/2023;8.78;1;351;12
9.32769E+17;524936432;Matteo;San Carlo all'Arena;40.857.928.946.339.400;1.425.657.257.437.700;Entire home/apt;$120,00;1;0;;;1;343;0
9.3295E+17;524981875;Gilda;San Lorenzo;4.085.226.339.060.510;14.257.496.974.372.000;Entire home/apt;$89,00;2;6;11/09/2023;4.86;1;159;6
9.3309E+17;523251404;Giuseppe;Pendino;408.476.728.388.533;142.568.133.893.393;Entire home/apt;$66,00;1;2;31/08/2023;2;6;354;2
9.33092E+17;523251404;Giuseppe;Pendino;4.085.149.740.267.740;14.260.047.950.743.900;Entire home/apt;$76,00;1;5;4/09/2023;2.78;6;350;5
9.33113E+17;43918450;Marcello;Scampia;409.052;1.423.877;Entire home/apt;$100,00;1;0;;;2;270;0
9.33168E+17;4209327;Ornella;San Lorenzo;4.085.432;1.425.563;Private room;$75,00;1;1;6/08/2023;0.77;3;337;1
9.33173E+17;271780087;Restay;Stella;408.542.201;142.492.498;Entire home/apt;$90,00;2;5;14/08/2023;2.78;8;162;5
9.33187E+17;525035660;Francesco;Porto;4.084.300.531.953.210;14.256.115.226.983.600;Entire home/apt;$70,00;2;0;;;2;71;0
9.3319E+17;525036482;Vincenzo;Stella;40.856.329.387.407.000;14.254.059.157.945.600;Entire home/apt;$71,00;1;1;21/08/2023;1;1;21;1
9.33228E+17;525049345;Luisa;San Lorenzo;4.085.157.263.269.200;14.262.830.693.224.600;Private room;$90,00;1;0;;;2;252;0
9.33238E+17;525049345;Luisa;Pendino;408.500.159.428.651;1.426.153.389.850.780;Private room;$150,00;1;0;;;2;252;0
9.33259E+17;525059738;Anna;San Carlo all'Arena;408.586.488;142.532.567;Entire home/apt;$71,00;1;6;21/08/2023;3.05;1;359;6
9.33284E+17;525068807;Domenico;Chiaia;4.083.833.505.263.640;14.239.650.499.999.900;Private room;$128,00;2;0;;;2;364;0
9.33316E+17;525068807;Domenico;Chiaia;4.083.827.011.673.630;14.239.671.957.672.100;Private room;$108,00;2;0;;;2;361;0
9.33322E+17;523512072;Maxim;Chiaia;408.345.229;142.400.256;Private room;$60,00;2;3;11/09/2023;2.65;1;357;3
9.33327E+17;415501442;Stefania;San Lorenzo;4.084.942;1.425.771;Entire home/apt;$100,00;1;0;;;3;160;0
9.33343E+17;102683454;Ciro;Mercato;408.500.722;142.706.593;Entire home/apt;$95,00;3;0;;;1;250;0
9.33375E+17;273720445;Federico;Pendino;40.850.022;142.633.233;Entire home/apt;$292,00;1;2;2/09/2023;2;1;200;2
9.33382E+17;177208593;Emanuele;San Lorenzo;408.566.118;142.672.216;Private room;$92,00;1;0;;;4;62;0
9.33761E+17;202824707;Gennaro;San Lorenzo;4.085.667.144.141.530;14.267.016.861.285.300;Entire home/apt;$53,00;1;10;4/09/2023;5.77;4;248;10
9.33762E+17;525195546;Fabiana;San Carlo all'Arena;4.087.012;1.422.622;Entire home/apt;$86,00;2;4;10/09/2023;3.75;1;353;4
9.33815E+17;525206608;Lucia;San Ferdinando;4.084.013.980.079.750;14.250.569.480.019.100;Private room;$82,00;1;0;;;3;50;0
9.33819E+17;525204566;Luigi;Avvocata;4.085.220.158.029.140;14.235.221.184.790.100;Entire home/apt;$51,00;1;0;;;1;361;0
9.33834E+17;512942820;Enrico;Pendino;408.507.455;142.668.395;Private room;$96,00;1;0;;;7;323;0
9.33872E+17;525219789;Claudia;Montecalvario;4.084.457.788.572.970;14.247.131.083.177.700;Private room;$109,00;2;4;12/09/2023;2.4;2;362;4
9.33879E+17;525219789;Claudia;San Giuseppe;40.844.343.475.900.500;14.249.489.486.983.000;Private room;$104,00;1;3;10/09/2023;1.73;2;359;3
9.33881E+17;88912878;Marilisa;Pendino;4.085.094.274.931.160;14.261.537.267.157.500;Entire home/apt;$62,00;1;5;30/08/2023;3.57;7;351;5
9.33885E+17;88912878;Marilisa;Pendino;4.085.033.840.000.000;142.621.469;Entire home/apt;$76,00;1;3;17/08/2023;2.31;7;357;3
9.33885E+17;88912878;Marilisa;Pendino;40.849.382.093.670.300;14.263.275.236.603.900;Entire home/apt;$62,00;1;2;21/08/2023;2;7;350;2
9.33935E+17;525236929;Maria Beatrice;Avvocata;4.085.341.481.283.800;14.247.128.181.159.400;Private room;$75,00;2;1;31/07/2023;0.67;2;0;1
9.33941E+17;525241209;Cristiano;San Lorenzo;4.085.109.133.255.630;14.261.969.622.737.100;Entire home/apt;$70,00;1;7;23/08/2023;4.47;2;258;7
9.33951E+17;525241209;Cristiano;Pendino;4.084.912.399.501.800;14.263.295.359.900.400;Entire home/apt;$84,00;1;5;24/08/2023;4.29;2;262;5
9.33961E+17;185528377;Paola;Stella;4.085.462.870.930.800;1.425.075.668.924.160;Entire home/apt;$63,00;2;5;12/09/2023;4.29;2;235;5
9.33985E+17;525256189;Vittorio;Posillipo;4.081.350.228.059.260;1.420.696.062.093.960;Entire home/apt;$102,00;2;4;28/08/2023;2.14;1;43;4
9.34039E+17;155151603;Francesco;Pendino;408.487.867;142.684.571;Entire home/apt;$162,00;1;1;10/09/2023;1;3;41;1
9.34071E+17;431470151;Salvatore;Avvocata;408.518.804;14.243.128;Entire home/apt;$70,00;3;0;;;2;340;0
9.34129E+17;525308404;Francesca;Stella;40.855.671;142.468.388;Entire home/apt;$85,00;1;2;16/08/2023;1.58;1;341;2
9.34136E+17;525311219;Roberta;Avvocata;4.085.899.042.587.770;1.424.225.762.486.450;Private room;$115,00;1;0;;;2;355;0
9.34142E+17;525311219;Roberta;Avvocata;4.085.850.972.408.150;14.242.734.391.437.700;Private room;$85,00;1;1;29/08/2023;1;2;354;1
9.34483E+17;525206608;Lucia;San Giuseppe;4.084.026.416.411.050;14.249.721.419.637.200;Private room;$82,00;1;0;;;3;50;0
9.34508E+17;525206608;Lucia;San Ferdinando;4.084.036.198.653.690;1.425.062.076.460.290;Private room;$90,00;1;0;;;3;50;0
9.34524E+17;525035660;Francesco;Pendino;4.085.001.625.599.070;14.260.024.577.379.200;Entire home/apt;$80,00;2;0;;;2;164;0
9.34561E+17;100642471;Mario;San Carlo all'Arena;408.713.991;142.644.403;Private room;$108,00;1;0;;;2;224;0
9.34569E+17;100642471;Mario;San Carlo all'Arena;408.713.991;142.644.403;Private room;$111,00;1;0;;;2;224;0
9.34639E+17;523865798;Luigi;Avvocata;4.085.397.945.497.110;14.248.104.949.073.800;Private room;$99,00;1;0;;;3;337;0
9.34649E+17;523865798;Luigi;Avvocata;408.540.918;142.481.425;Private room;$111,00;2;0;;;3;339;0
9.34657E+17;523865798;Luigi;Avvocata;408.540.918;142.481.425;Private room;$122,00;1;0;;;3;339;0
9.34667E+17;469071880;Residence Gli Angioini;San Ferdinando;4.082.949.321.526.390;14.249.552.854.004.100;Entire home/apt;$231,00;2;1;8/09/2023;1;2;339;1
9.34755E+17;524462598;Elisabetta;San Carlo all'Arena;408.748.108;142.710.672;Entire home/apt;$98,00;1;5;27/08/2023;2.54;1;356;5
9.34765E+17;4246689;Fulvio;Posillipo;408.220.579;142.115.721;Private room;$38,00;1;14;9/09/2023;7.92;1;167;14
9.34782E+17;436399816;Consiglia;San Lorenzo;408.604.179;142.656.018;Entire home/apt;$69,00;1;8;12/09/2023;8;1;155;8
9.35216E+17;518697137;Alessio;San Carlo all'Arena;4.085.730.964.720.530;14.255.153.614.181.000;Entire home/apt;$160,00;1;0;;;1;268;0
9.35289E+17;525613492;Gennaro;Zona Industriale;4.084.961.140.432.350;14.274.423.773.367.800;Entire home/apt;$68,00;1;4;18/08/2023;2.45;1;362;4
9.35347E+17;525629386;Ombretta;Poggioreale;408.553.583;14.282.649;Entire home/apt;$128,00;1;0;;;1;348;0
9.35362E+17;525631515;Diego;Pendino;40.849.897.557.783.900;142.598.720.490.738;Entire home/apt;$90,00;2;10;10/09/2023;6;1;161;10
9.35429E+17;525643491;Giuseppe;Arenella;4.085.094.456.250.730;14.235.440.695.245.300;Entire home/apt;$60,00;1;7;7/09/2023;6.18;1;11;7
9.35514E+17;222450468;Sergio;San Lorenzo;4.085.276.559.098.370;14.262.393.973.767.700;Private room;$70,00;2;2;15/08/2023;1.58;5;0;2
9.35617E+17;412878694;Vicky;San Lorenzo;4.085.293.703.243.990;14.262.052.327.394.400;Entire home/apt;$87,00;2;0;;;2;249;0
9.35631E+17;458235979;Anna;Pendino;4.084.813.198.975.590;14.264.809.761.307.300;Entire home/apt;$69,00;1;5;9/09/2023;5;1;255;5
9.35931E+17;525736078;Valentina;San Lorenzo;4.085.227.219.854.020;14.254.186.726.189.400;Entire home/apt;$100,00;1;0;;;1;231;0
9.35969E+17;525795432;Valerio;Ponticelli;408.759.435;143.103.885;Entire home/apt;$42,00;1;8;7/09/2023;4.29;1;355;8
9.35974E+17;208896444;Gianluca;Vomero;4.084.176.129.999.990;142.281.942;Entire home/apt;$89,00;1;1;2/08/2023;0.7;6;254;1
9.36007E+17;525804506;Gennaro;Vicaria;4.086.298.541.804.610;1.427.002.217.620.610;Entire home/apt;$69,00;2;1;4/09/2023;1;1;236;1
9.36099E+17;289949591;Chiara;Arenella;408.630.004;142.190.816;Entire home/apt;$62,00;2;6;5/09/2023;5.62;1;282;6
9.36111E+17;53064053;Marina;Avvocata;408.536.052;14.248.792;Entire home/apt;$86,00;2;2;12/09/2023;2;1;76;2
9.36131E+17;321190433;Luca;Fuorigrotta;408.346.381.681.394;14.205.875.248.133.600;Private room;$61,00;1;0;;;3;361;0
9.36192E+17;525864462;Giuseppe;San Carlo all'Arena;4.085.653;1.425.607;Entire home/apt;$75,00;2;2;25/08/2023;1.82;2;58;2
9.36206E+17;317134949;Alessio;Pendino;4.085.001.030.000.000;142.662.809;Private room;$56,00;1;6;13/09/2023;4.19;3;56;6
9.36212E+17;269249575;Angelo;San Ferdinando;408.371.353;142.447.271;Entire home/apt;$133,00;1;4;25/08/2023;3.64;3;335;4
9.36219E+17;525872190;Marco;San Giuseppe;408.450.285.563.218;14.253.239.929.676.000;Entire home/apt;$156,00;1;0;;;1;326;0
9.36238E+17;439101982;Martina;San Giuseppe;40.845.409.219.444.900;14.252.916.185.296.800;Entire home/apt;$110,00;1;0;;;1;52;0
9.36267E+17;508782819;Mariarosaria;Montecalvario;4.084.100.173.438.460;1.424.767.845.500.890;Entire home/apt;$166,00;1;0;;;2;346;0
9.36274E+17;317134949;Alessio;Pendino;4.084.934.627.103.450;14.266.893.027.103.300;Private room;$56,00;1;6;8/09/2023;3.6;3;77;6
9.36286E+17;317134949;Alessio;Pendino;40.851.155.303.888.500;14.267.379.750.589.000;Private room;$50,00;1;7;10/09/2023;6.18;3;66;7
9.36714E+17;525990966;Ettore;San Lorenzo;408.597.811;142.702.709;Entire home/apt;$195,00;1;0;;;1;270;0
9.36749E+17;291278276;Luca;Ponticelli;4.084.594.010.000.000;143.303.675;Entire home/apt;$52,00;2;11;10/09/2023;9.43;1;343;11
9.36771E+17;42728579;Marika;Pendino;4.084.767.964.431.430;14.257.134.146.491.400;Entire home/apt;$151,00;2;0;;;1;142;0
9.36893E+17;130802812;Umberto;Pendino;4.084.925.847.010.370;14.267.202.261.670.700;Entire home/apt;$102,00;1;0;;;1;42;0
9.37095E+17;53075597;Adolfo;San Giuseppe;40.846.930.606.762.100;14.251.059.000.931.500;Private room;$109,00;1;5;22/08/2023;4.41;3;241;5
9.37323E+17;222450468;Sergio;San Lorenzo;4.085.270.193.722.560;14.262.286.685.407.100;Private room;$69,00;1;2;1/09/2023;2;5;0;2
9.37352E+17;222450468;Sergio;San Lorenzo;4.085.172.592.092.970;14.262.952.135.418.500;Private room;$65,00;1;4;3/09/2023;3.33;5;0;4
9.37354E+17;526192375;Stefano;Montecalvario;4.083.998.931.987.890;14.247.912.172.160.500;Entire home/apt;$90,00;2;5;9/09/2023;4.17;1;223;5
9.37359E+17;222450468;Sergio;San Lorenzo;40.853.033.696.685.000;14.263.297.713.415.400;Private room;$75,00;2;3;11/09/2023;3;5;0;3
9.37422E+17;526209475;Cristiana;Vomero;40.845.900.660.479.500;1.422.878.225.599.160;Private room;$99,00;2;2;26/07/2023;1.09;1;166;2
9.37431E+17;487817566;Wonderful Italy Campania;Avvocata;408.515.953;142.415.963;Entire home/apt;$80,00;1;4;20/08/2023;2.67;105;330;4
9.3746E+17;272002545;MyBnb;Posillipo;408.029.298.832.855;14.199.554.126.257;Entire home/apt;$83,00;1;0;;;78;356;0
9.3746E+17;272002545;MyBnb;Chiaia;408.367.676.666.763;142.246.326.380.891;Entire home/apt;$130,00;1;0;;;78;352;0
9.37461E+17;272002545;MyBnb;San Carlo all'Arena;408.627.525.370.596;142.611.827;Entire home/apt;$130,00;1;0;;;78;343;0
9.37462E+17;24671942;Massimiliano;Vicaria;4.085.625.010.954.520;14.272.173.332.540.800;Private room;$120,00;1;0;;;3;336;0
9.37471E+17;40457249;Salvatore;Vicaria;4.085.520.839.987.030;14.271.313.960.775.000;Entire home/apt;$62,00;2;4;18/08/2023;2.61;106;355;4
9.3757E+17;504463449;Antonio;Stella;4.086.135.886.011.670;1.424.835.801.021.980;Private room;$120,00;1;0;;;2;256;0
9.376E+17;487817566;Wonderful Italy Campania;Avvocata;408.520.923;142.440.867;Entire home/apt;$78,00;1;3;5/09/2023;2.25;105;357;3
9.37603E+17;521469140;Veronica;Montecalvario;4.084.045.206.690.510;14.246.955.690.507.900;Entire home/apt;$100,00;2;0;;;1;344;0
9.37623E+17;525236929;Maria Beatrice;Stella;408.562.828;142.463.508;Private room;$80,00;1;0;;;2;282;0
9.37623E+17;398578644;Alfredo;San Ferdinando;4.083.366.065.344.450;14.247.635.591.379.900;Private room;$90,00;1;0;;;1;241;0
9.37666E+17;522127319;Marilena;San Giuseppe;40.844.230.804.518.000;14.253.311.719.373.400;Entire home/apt;$961,00;2;1;11/09/2023;1;3;335;1
9.37681E+17;275568163;Francesco;Mercato;4.084.849.369.247.750;14.275.120.415.206.300;Entire home/apt;$50,00;1;6;30/08/2023;3.91;1;253;6
9.37722E+17;312196301;Davide;Pendino;408.473.111;142.633.414;Private room;$75,00;1;5;9/09/2023;3.41;2;78;5
9.37778E+17;526340701;Ida;Montecalvario;4.084.709.804.103.730;14.248.631.182.131.100;Entire home/apt;$47,00;2;4;5/09/2023;3.53;1;353;4
9.38061E+17;37324727;Giannina;San Carlo all'Arena;40.856.945;142.564.815;Entire home/apt;$130,00;2;0;;;3;224;0
9.38077E+17;526419343;Vincenzo;Chiaia;408.314.596.245.094;14.225.123.879.497.900;Private room;$110,00;2;2;10/09/2023;1.82;1;240;2
9.38094E+17;526423188;Veronica;Vicaria;40.856.710.453.023.500;14.275.875.906.386.100;Entire home/apt;$45,00;1;1;3/09/2023;1;1;294;1
9.38138E+17;179581114;Up To Us;San Lorenzo;408.561.625;142.618.627;Entire home/apt;$55,00;2;1;21/08/2023;1;6;360;1
9.38138E+17;184193858;Giuseppina;Pendino;408.482.635;142.564.686;Entire home/apt;$128,00;1;0;;;1;306;0
9.38152E+17;272002545;MyBnb;Pendino;408.513.986.888.341;142.595.218.711.649;Entire home/apt;$97,00;1;2;21/08/2023;1.58;78;353;2
9.38164E+17;492990547;Assunta;Pendino;4.084.865;1.426.461;Entire home/apt;$70,00;2;2;11/09/2023;1.5;2;245;2
9.38166E+17;526437897;Alessia;San Carlo all'Arena;40.870.735.590.890.900;14.271.931.011.639.300;Entire home/apt;$88,00;2;0;;;1;356;0
9.38171E+17;526441030;Mariano;San Ferdinando;408.337.715;142.500.634;Private room;$67,00;1;1;20/08/2023;1;1;361;1
9.38184E+17;518370661;Giovanni;Vomero;40.847.014.450.410.900;14.225.770.086.050.000;Entire home/apt;$135,00;1;1;16/08/2023;1;1;176;1
9.38229E+17;511543820;Ciro;San Ferdinando;40.838.790.715.901.300;1.424.554.449.743.430;Entire home/apt;$61,00;1;2;10/09/2023;1.3;3;262;2
9.38324E+17;526489884;Aristide;Vomero;408.467.446;142.321.682;Entire home/apt;$110,00;2;2;18/08/2023;1.5;1;317;2
9.38364E+17;526504658;Sharon;San Lorenzo;40.851.328.772.764.600;14.253.643.010.438.700;Private room;$35,00;2;7;5/09/2023;4.47;1;240;7
9.38391E+17;456466496;Carlo;San Lorenzo;4.085.476.881.472.360;142.627.759.752.089;Entire home/apt;$86,00;1;5;10/09/2023;5;2;352;5
9.3843E+17;222450468;Sergio;Pendino;408.517.883;142.597.933;Entire home/apt;$68,00;1;5;31/08/2023;2.83;5;0;5
9.38512E+17;604834;Gaetano;Chiaia;4.082.867;1.422.044;Entire home/apt;$320,00;2;0;;;1;247;0
9.3882E+17;526633527;Valerio;San Lorenzo;4.085.376.997.845.740;14.264.061.478.343.800;Private room;$100,00;3;0;;;8;56;0
9.38839E+17;526633527;Valerio;San Lorenzo;4.085.344.643.446.090;1.426.441.933.587.200;Private room;$100,00;3;1;3/08/2023;0.71;8;50;1
9.38844E+17;526633527;Valerio;San Lorenzo;40.853.870.430.223.200;14.264.690.193.118.300;Private room;$100,00;3;2;26/08/2023;2;8;56;2
9.38849E+17;526639733;Ivan;Montecalvario;408.438.804;14.245.124;Entire home/apt;$64,00;1;4;13/09/2023;4;1;251;4
9.3885E+17;526633527;Valerio;San Lorenzo;408.522.554.531.404;1.426.508.147.975.190;Private room;$100,00;3;2;17/08/2023;1.76;8;56;2
9.38853E+17;526633527;Valerio;Pendino;4.084.914.134.877.180;14.268.115.665.576.500;Private room;$100,00;3;2;14/08/2023;1.54;8;56;2
9.38862E+17;526633527;Valerio;Pendino;40.850.566.963.968.000;14.267.900.472.054.300;Private room;$100,00;3;1;17/08/2023;1;8;56;1
9.38867E+17;526633527;Valerio;Pendino;4.085.018;1.426.768;Entire home/apt;$80,00;3;1;21/08/2023;1;8;56;1
9.38893E+17;526649953;Fabio;San Lorenzo;408.521.983;142.636.025;Private room;$82,00;1;0;;;3;326;0
9.38897E+17;526649953;Fabio;San Lorenzo;408.521.983;142.636.025;Private room;$83,00;1;0;;;3;319;0
9.38908E+17;526649953;Fabio;San Lorenzo;408.521.983;142.636.025;Private room;$83,00;1;0;;;3;328;0
9.38918E+17;177208593;Emanuele;San Lorenzo;4.085.759.812.641.940;14.267.812.004.178.900;Private room;$84,00;1;0;;;4;57;0
9.38943E+17;238205935;Welcome;Fuorigrotta;40.825.661.680.097.400;14.203.811.192.924.200;Entire home/apt;$55,00;2;1;4/09/2023;1;24;357;1
9.39176E+17;460194881;Iolanda;San Giovanni a Teduccio;408.374;1.430.254;Entire home/apt;$100,00;3;1;1/08/2023;0.68;1;67;1
9.3918E+17;526533960;Raffaele;Montecalvario;4.084.113.119.352.810;14.246.025.415.556.200;Entire home/apt;$80,00;1;2;2/09/2023;1.71;1;299;2
9.39194E+17;519601464;Antonio;Porto;4.084.213.725.159.780;14.253.189.777.750.700;Private room;$148,00;1;3;16/08/2023;2.57;4;350;3
9.39217E+17;526755492;Francesco;San Ferdinando;408.380.593;142.464.324;Entire home/apt;$97,00;2;2;15/08/2023;1.87;1;339;2
9.39261E+17;498058184;Antonio;Pendino;4.084.596;1.425.837;Private room;$80,00;1;0;;;2;0;0
9.39527E+17;526827242;Carlo;Pendino;40.849.267.839.562.600;14.262.537.136.673.900;Entire home/apt;$117,00;1;0;;;1;330;0
9.39546E+17;23174041;Napoliapartments;Fuorigrotta;408.207.667.734.155;141.864.502.683.086;Entire home/apt;$130,00;1;3;8/09/2023;2.57;77;180;3
9.39546E+17;23174041;Napoliapartments;Chiaia;408.360.519.168.329;142.443.616.683.093;Entire home/apt;$140,00;1;1;23/08/2023;1;77;162;1
9.39551E+17;23174041;Napoliapartments;San Lorenzo;408.504.920.969.781;142.553.926.106.391;Private room;$75,00;1;3;11/09/2023;3;77;189;3
9.39583E+17;526838184;Roseane;Arenella;408.478.464;142.328.187;Entire home/apt;$72,00;2;0;;;1;130;0
9.39584E+17;40457249;Salvatore;Avvocata;408.494.709;142.490.191;Entire home/apt;$64,00;2;4;6/09/2023;3.64;106;259;4
9.39619E+17;523251404;Giuseppe;Avvocata;40.854.012.042.803.700;14.248.140.594.473.800;Entire home/apt;$72,00;1;1;8/09/2023;1;6;361;1
9.39624E+17;523251404;Giuseppe;San Lorenzo;4.085.359.845.782.160;14.261.856.642.106.300;Entire home/apt;$68,00;1;3;25/08/2023;1.96;6;354;3
9.39643E+17;473257649;Maria;San Carlo all'Arena;4.086.133.399.039.610;14.264.079.502.741.700;Private room;$137,00;3;0;;;5;354;0
9.39655E+17;512942820;Enrico;Pendino;408.507.455;142.668.395;Private room;$93,00;1;0;;;7;339;0
9.39656E+17;512942820;Enrico;Pendino;408.507.455;142.668.395;Private room;$110,00;1;0;;;7;340;0
9.39658E+17;512942820;Enrico;Pendino;408.507.455;142.668.395;Private room;$113,00;1;0;;;7;339;0
9.39742E+17;159924651;Aldo Jr.;San Ferdinando;408.355.129;142.431.269;Entire home/apt;$91,00;2;0;;;1;89;0
9.39765E+17;36782323;Fabrizia;Vomero;4.084.262.814.628.300;14.238.530.695.438.300;Entire home/apt;$200,00;1;0;;;1;150;0
9.39824E+17;386700308;Stefano;Chiaia;4.083.875.279.999.990;142.341.792;Entire home/apt;$168,00;2;0;;;1;343;0
9.39886E+17;422317460;Maria;Pendino;408.470.849.538.986;14.259.461.648.762.200;Private room;$124,00;1;0;;;3;265;0
9.39955E+17;526952392;Valeria;San Carlo all'Arena;4.087.548;1.427.028;Entire home/apt;$116,00;2;2;31/08/2023;1.87;1;174;2
9.39976E+17;179835497;Margherita;San Lorenzo;40.851.773.557.753.600;14.262.510.143.413.400;Private room;$62,00;1;4;11/09/2023;2.73;10;359;4
9.3998E+17;111577110;Roberto;Pendino;4.084.699.081.353.720;14.268.253.346.032.600;Entire home/apt;$59,00;2;3;4/09/2023;3;2;75;3
9.39982E+17;179835497;Margherita;San Lorenzo;4.085.137;1.426.174;Private room;$83,00;1;14;8/09/2023;7.92;10;362;14
